index;State;CMS Certification Number (CCN)*;Provider Name;Address;City;Zip;Phone;Type of Ownership;Offers Nursing Care Services;Offers Physical Therapy Services;Offers Occupational Therapy Services;Offers Speech Pathology Services;Offers Medical Social Services;Offers Home Health Aide Services;Date Certified;Quality of Patient Care Star Rating;How often the home health team began their patients' care in a timely manner;How often the home health team taught patients (or their family caregivers) about their drugs;How often the home health team checked patients' risk of falling;How often the home health team checked patients for depression;How often the home health team determined whether patients received a flu shot for the currnet flu season;How often the home health team made sure that their patients have received a pneumococcal vaccine (pneumonia shot).;With diabetes, how often the home health team got doctor's orders, gave foot care, and taught patients about foot care;How often patients got better at walking or moving around;How often patients got better at getting in and out of bed;How often patients got better at bathing;How often patients had less pain when moving around;How often patients' breathing improved;How often patients' wounds improved or healed after an operation;How often patients got better at taking their drugs correctly by mouth;How often home health patients had to be admitted to the hospital;How often patients receiving home health care needed urgent, unplanned care in the ER without being admitted;How often home health patients, who have had a recent hospital stay, had to be re-admitted to the hospital;How often home health patients, who have had a recent hospital stay, received care in the hospital emergency room without being re-admitted to the hospital;How often patients developed new or worsened pressure ulcers;How often patients remained in the community after discharge from home health;How often physician-recommended actions to address medication issues were completely timely;How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally;No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)
8108;SD;437053;AVERA AT HOME;301 FLYNN DRIVE;MILBANK;57252;6.054323259E9;Non - Profit Other;True;True;True;True;True;True;09/09/1994 00:00;4.5;95.9;100.0;100.0;97.9;90.0;91.7;100.0;80.7;84.6;79.3;89.6;82.1;91.42082929194976;77.5;10.6;6.0;Same As Expected;Same As Expected;0.1;Same As National Rate;93.8;0.92;46.0
8109;SD;437054;MADISON REGIONAL HEALTH SYSTEM;323 SW 10TH ST;MADISON;57042;6.05256859E9;Non - Profit Private;True;True;True;True;True;True;06/10/1994 00:00;4.0;100.0;100.0;100.0;100.0;93.2;98.2;97.06469558694849;66.6;76.1;84.9;91.9;91.9;91.42082929194976;62.4;17.3;13.4;Same As Expected;Same As Expected;0.2;Better Than National Rate;96.8;1.28;30.0
8110;SD;437055;COMMUNITY MEMORIAL HOSPITAL HOME HEALTH;1031 W 2ND ST POST OFFICE BOX 420;REDFIELD;57469;6.054722941E9;Non - Profit Private;True;True;True;True;True;True;06/01/1995 00:00;3.0;92.96309749303651;96.72011603257818;99.30020559680223;96.49784357541924;73.53735552473422;76.24416209560054;97.06469558694849;73.09835257335234;71.8894672976578;74.41597505396986;75.06903750455118;72.51666050978942;91.42082929194976;63.14625984251963;15.313701090442585;12.92682148781419;Not Available;Not Available;0.4783999034632485;Better Than National Rate;89.80363122171943;0.9684697386519977;5.0
8111;SD;437056;INTERIM HEALTHCARE;3608 S SOUTHEASTERN AVE;SIOUX FALLS;57103;6.053714253E9;Proprietary;True;True;True;True;True;True;24/01/1995 00:00;3.0;100.0;93.6;97.6;97.9;96.8;91.7;97.06469558694849;61.4;75.2;53.2;80.4;56.4;91.42082929194976;52.7;10.8;10.6;Worse Than Expected;Same As Expected;0.1;Better Than National Rate;93.5;0.87;44.0
8112;SD;437057;WEL-HOME HEALTH ELK POINT;600 S FRANKLIN ST  PO BOX 486;ELK POINT;57025;6.053562622E9;Proprietary;True;True;True;True;True;True;25/01/1995 00:00;3.0;92.96309749303651;96.72011603257818;99.30020559680223;96.49784357541924;73.53735552473422;76.24416209560054;97.06469558694849;73.09835257335234;71.8894672976578;74.41597505396986;75.06903750455118;72.51666050978942;91.42082929194976;63.14625984251963;15.313701090442585;12.92682148781419;Not Available;Not Available;0.4783999034632485;Same As National Rate;89.80363122171943;0.9684697386519977;9.0
8113;SD;437059;WELCOV HOME HEALTH OF FLANDREAU;611 EAST 2ND AVE;FLANDREAU;57028;6.059972481E9;Proprietary;True;True;True;True;True;True;08/02/1995 00:00;4.0;98.4;100.0;100.0;100.0;84.2;85.0;100.0;87.8;83.2;90.3;80.1;83.2;91.42082929194976;69.8;18.6;9.2;Not Available;Not Available;0.1;Same As National Rate;98.4;1.32;44.0
8114;SD;437063;EUREKA COMMUNITY AVERA;410 9TH ST  POST OFFICE BOX 517;EUREKA;57437;6.052842661E9;Non - Profit Other;True;True;True;True;True;True;27/06/1995 00:00;3.0;92.96309749303651;96.72011603257818;99.30020559680223;96.49784357541924;73.53735552473422;76.24416209560054;97.06469558694849;73.09835257335234;71.8894672976578;74.41597505396986;75.06903750455118;72.51666050978942;91.42082929194976;63.14625984251963;15.313701090442585;12.92682148781419;Not Available;Not Available;0.4783999034632485;Better Than National Rate;89.80363122171943;0.9684697386519977;499.8584856936267
8115;SD;437067;COTEAU DES PRAIRIES HOSPITAL HOME HEALTH AGENCY;205 ORCHARD DRIVE;SISSETON;57262;6.056984664E9;Non - Profit Private;True;True;True;True;True;True;10/04/1996 00:00;3.0;96.2;100.0;100.0;100.0;71.0;68.6;97.06469558694849;77.8;75.1;74.9;75.1;61.2;91.42082929194976;61.8;20.6;1.7;Same As Expected;Same As Expected;2.6;Same As National Rate;100.0;1.0;34.0
8116;SD;437070;WEST WINDS HEALTH SERVICES, INC;300 NORTH FAIRGROUND STREET;FAITH;57626;6.059672E9;Proprietary;True;True;True;True;True;True;03/10/1996 00:00;2.0;92.5;85.7;100.0;96.2;82.4;87.2;100.0;41.3;70.7;50.1;37.7;39.2;91.42082929194976;49.0;11.2;8.0;Same As Expected;Same As Expected;0.0;Worse Than National Rate;71.4;0.8;119.0
8117;SD;437075;GOOD SAMARITAN SOCIETY - HOME CARE;3700 S KIWANIS AVE  STE 4;SIOUX FALLS;57105;6.053610891E9;Non - Profit Religious;True;True;True;True;True;True;15/07/1997 00:00;4.0;100.0;99.7;100.0;99.4;96.7;98.9;100.0;79.5;76.7;81.7;75.8;77.3;90.3;69.6;11.1;10.7;Same As Expected;Same As Expected;0.0;Better Than National Rate;100.0;1.06;209.0
8118;SD;437077;DAKOTA PHYSICAL THERAPY HOME HEALTH CARE;910 S EDGERTON;MITCHELL;57301;6.059964778E9;Proprietary;True;True;True;True;True;True;12/09/2001 00:00;3.0;96.3;99.1;100.0;100.0;95.8;98.1;100.0;61.5;61.4;71.8;83.4;74.9;91.42082929194976;61.3;11.8;19.2;Same As Expected;Same As Expected;0.1;Same As National Rate;99.1;0.87;41.0
8119;SD;437081;HEARTLAND HOME HEALTH LLC;2398 5TH AVE  SUITE 101;BELLE FOURCHE;57717;6.057234663E9;Proprietary;True;True;True;True;True;True;09/07/2008 00:00;3.5;94.9;94.8;100.0;99.4;72.0;86.3;100.0;79.0;96.1;78.7;66.3;87.8;91.42082929194976;51.4;13.8;20.2;Same As Expected;Same As Expected;0.0;Better Than National Rate;98.1;0.91;122.0
8120;SD;437084;AVERA AT HOME;3901 W 59TH ST STE 301;SIOUX FALLS;57108;6.053224663E9;Non - Profit Religious;True;True;True;True;True;True;14/07/2014 00:00;3.5;92.5;99.1;100.0;99.5;83.8;90.0;95.6;76.8;76.1;79.0;82.2;80.9;79.1;75.0;17.0;12.0;Worse Than Expected;Worse Than Expected;0.2;Better Than National Rate;93.0;0.94;567.0
8121;SD;437086;GOOD SAMARITAN SOC-HOME HEALTH OF THE BLACK HILLS;1104 JACKSON BLVD SUITE B;RAPID CITY;57702;6.053420529E9;Non - Profit Religious;True;True;True;True;True;True;19/10/2015 00:00;3.5;97.9;100.0;100.0;100.0;93.2;98.4;97.9;80.2;74.5;82.5;78.7;79.7;91.42082929194976;66.5;17.7;5.0;Same As Expected;Same As Expected;1.2;Better Than National Rate;100.0;0.97;92.0
8122;SD;437300;STATE HOME CARE SERVICES, INC;1301 W OMAHA, STE 205;RAPID CITY;57701;6.057185004E9;Proprietary;True;True;True;True;True;True;11/07/2002 00:00;3.5;94.5;97.6;99.2;100.0;65.1;80.0;97.1;79.3;78.8;86.1;82.4;82.3;100.0;67.3;14.6;14.6;Same As Expected;Same As Expected;0.1;Worse Than National Rate;84.0;1.03;167.0
8123;TN;447006;WILLOWBROOK VISITING NURSE INC;3147 PLAYERS CLUB PARKWAY;MEMPHIS;38125;9.0127683E9;Non - Profit Private;True;True;True;True;True;True;01/07/1966 00:00;4.5;99.2;99.7;100.0;100.0;86.7;85.8;100.0;79.0;87.6;83.4;91.0;84.0;100.0;76.9;16.4;12.2;Worse Than Expected;Same As Expected;0.3;Better Than National Rate;98.7;1.01;344.0
8124;TN;447080;ERLANGER CONTINUCARE HOME HEALTH;4289 BONNY OAKS DRIVE, STE 201-A;CHATTANOOGA;37406;4.233861E9;Proprietary;True;True;True;True;True;True;15/11/1968 00:00;3.0;92.96309749303651;96.72011603257818;99.30020559680223;96.49784357541924;73.53735552473422;76.24416209560054;97.06469558694849;73.09835257335234;71.8894672976578;74.41597505396986;75.06903750455118;72.51666050978942;91.42082929194976;63.14625984251963;15.313701090442585;12.92682148781419;Not Available;Not Available;0.4783999034632485;Better Than National Rate;89.80363122171943;0.9684697386519977;7.0
8125;TN;447086;METHODIST ALLIANCE HOME CARE;6400 SHELBY VIEW DR, SUITE 101;MEMPHIS;38134;9.0151618E9;Non - Profit Religious;True;True;True;True;True;True;05/05/1971 00:00;2.5;76.8;97.7;99.8;98.0;74.2;73.1;90.7;71.5;74.3;71.9;75.5;80.9;83.2;64.9;18.7;12.7;Worse Than Expected;Worse Than Expected;0.6;Better Than National Rate;94.2;0.97;2177.0
8126;TN;447101;MEDICAL CENTER HOME HEALTH;33 DIRECTORS ROW;JACKSON;38305;7.3142211E9;Proprietary;True;True;True;True;True;True;02/04/1975 00:00;5.0;99.5;99.9;99.9;99.9;82.2;85.9;98.7;85.2;85.9;90.8;95.3;90.3;91.7;82.5;14.8;14.7;Same As Expected;Worse Than Expected;0.4;Same As National Rate;97.4;1.04;1739.0
8127;TN;447107;AMEDISYS HOME HEALTH;2000 GLEN ECHO ROAD, SUITE 115;NASHVILLE;37215;6.152983931E9;Proprietary;True;True;True;True;True;True;13/01/1976 00:00;4.0;99.1;100.0;99.8;90.6;90.9;89.7;96.9;81.6;78.7;84.1;83.5;82.5;96.1;68.3;16.6;10.6;Worse Than Expected;Worse Than Expected;0.5;Better Than National Rate;98.6;1.06;1005.0
8128;TN;447108;ENCOMPASS HEALTH HOME HEALTH;2068 COWAN HIGHWAY SUITE 440;WINCHESTER;37398;9.319670633E9;Proprietary;True;True;True;True;True;True;03/12/1975 00:00;5.0;98.1;99.8;100.0;100.0;87.8;87.3;99.6;83.3;84.3;89.2;90.1;89.7;97.1;82.7;13.9;14.5;Worse Than Expected;Worse Than Expected;0.2;Better Than National Rate;98.5;1.13;1999.0
8129;TN;447109;DEACONESS HOMECARE;PO BOX 433;FAYETTEVILLE;37334;9.314337026E9;Proprietary;True;True;True;True;True;True;23/01/1976 00:00;4.5;99.3;100.0;100.0;99.7;69.7;79.7;98.5;81.1;81.5;80.5;91.1;87.0;91.42082929194976;70.0;15.5;11.5;Same As Expected;Same As Expected;1.6;Better Than National Rate;78.0;0.94;189.0
8130;TN;447111;KINDRED AT HOME;320 NORTH CEDAR BLUFF RD, SUITE 380;KNOXVILLE;37923;8.655843133E9;Proprietary;True;True;True;True;True;True;18/11/1977 00:00;3.0;93.0;100.0;100.0;89.0;82.5;82.5;91.4;77.7;77.2;75.6;68.8;78.7;91.42082929194976;53.2;14.0;10.2;Not Available;Not Available;0.0;Better Than National Rate;85.2;0.68;42.0
8131;TN;447114;NHC HOMECARE MURFREESBORO;1923 MEMORIAL BLVD, SUITE A;MURFREESBORO;37129;6.1589623E9;Proprietary;True;True;True;True;True;True;19/07/1976 00:00;2.5;84.0;99.1;99.9;97.8;76.7;77.7;99.7;68.5;69.8;72.1;74.4;71.6;88.6;62.3;17.6;11.7;Worse Than Expected;Worse Than Expected;0.1;Same As National Rate;98.0;1.08;2913.0
8132;TN;447124;MERITAN, INC;345 ADAMS AVE;MEMPHIS;38110;9.0176606E9;Non - Profit Private;True;True;True;True;True;True;02/09/1977 00:00;4.0;97.3;97.3;99.4;91.3;82.9;79.0;100.0;81.8;84.4;83.0;84.5;87.5;83.6;64.1;17.7;15.8;Same As Expected;Worse Than Expected;0.0;Better Than National Rate;98.9;0.93;509.0
8133;TN;447125;NHC HOMECARE COLUMBIA;915 S JAMES CAMPBELL BLVD;COLUMBIA;38401;9.313811234E9;Proprietary;True;True;True;True;True;True;02/12/1977 00:00;4.0;97.7;99.8;100.0;99.6;85.2;85.3;100.0;79.8;78.0;82.3;88.8;80.1;93.8;72.2;17.2;14.0;Worse Than Expected;Worse Than Expected;0.0;Worse Than National Rate;97.3;1.12;3400.0
8134;TN;447126;NHC HOMECARE CHATTANOOGA;5959 SHALLOWFORD ROAD, SUITE 539;CHATTANOOGA;37421;4.238771716E9;Proprietary;True;True;True;True;True;True;06/06/1977 00:00;4.5;97.9;99.7;100.0;97.4;82.5;88.0;100.0;81.1;78.5;89.4;88.4;88.6;97.6;83.3;16.2;12.8;Same As Expected;Same As Expected;0.4;Same As National Rate;99.7;0.97;245.0
8135;TN;447129;NHC HOMECARE KNOXVILLE;9000 EXECUTIVE PARK DR A205;KNOXVILLE;37923;8.655390242E9;Proprietary;True;True;True;True;True;True;01/07/1977 00:00;3.5;98.2;99.7;100.0;99.3;93.0;95.1;99.4;75.5;75.8;78.3;81.6;79.7;96.6;54.5;17.9;8.2;Same As Expected;Same As Expected;0.1;Better Than National Rate;98.1;1.03;483.0
8136;TN;447131;HIGHLAND RIM HOME HEALTH;2370 QUINLAND LAKE ROAD;COOKEVILLE;38506;9.315285578E9;Non - Profit Other;True;True;True;True;True;True;23/05/1978 00:00;3.5;96.5;99.6;100.0;99.0;66.6;77.3;98.4;75.2;77.0;77.0;76.3;81.1;95.0;68.4;14.7;9.2;Same As Expected;Worse Than Expected;0.4;Better Than National Rate;98.2;0.97;440.0
8137;TN;447138;DEACONESS HOMECARE 1;6978 LEBANON ROAD SUITE B;MOUNT JULIET;37122;6.15453855E9;Proprietary;True;True;True;True;True;True;18/12/1978 00:00;5.0;98.7;99.9;100.0;99.9;82.6;87.7;100.0;86.4;86.6;93.5;98.6;96.3;91.6;89.4;14.1;12.0;Same As Expected;Same As Expected;0.6;Same As National Rate;98.5;1.19;721.0
8138;TN;447139;COVENANT HOMECARE;3001 LAKE BROOK BLVD SUITE 101;KNOXVILLE;37909;8.6537406E9;Non - Profit Private;True;True;True;True;True;True;04/10/1978 00:00;3.0;97.0;99.8;99.7;99.4;81.4;88.9;99.2;73.6;73.1;73.5;73.6;73.5;85.4;62.2;17.3;14.1;Worse Than Expected;Worse Than Expected;0.7;Better Than National Rate;97.0;0.88;1407.0
8139;TN;447142;CAMELLIA HOME HEALTH;1700 LIBERTY STREET;KNOXVILLE;37921;8.65584401E9;Proprietary;True;True;True;True;True;True;11/05/1979 00:00;5.0;97.8;100.0;100.0;99.5;90.5;91.3;99.9;91.6;91.0;94.7;86.2;93.1;97.4;80.5;16.9;13.1;Worse Than Expected;Same As Expected;0.3;Better Than National Rate;99.5;1.1;2009.0
8140;TN;447150;TENNOVA HEALTHCARE HOME HEALTH;1512 COLEMAN ROAD, SUITE 310;KNOXVILLE;37919;8.653377859E9;Proprietary;True;True;True;True;True;True;10/06/1980 00:00;4.0;97.1;99.6;100.0;98.6;78.9;84.6;99.9;77.1;79.5;81.3;80.2;81.6;95.3;66.8;15.4;12.9;Worse Than Expected;Worse Than Expected;0.6;Better Than National Rate;95.3;1.06;945.0
8141;TN;447152;NHC HOMECARE MILAN;14091 SOUTH FIRST STREET;MILAN;38358;7.316867471E9;Proprietary;True;True;True;True;True;True;07/02/1977 00:00;3.5;93.7;97.6;100.0;99.8;76.7;80.8;99.5;81.4;76.1;78.2;85.1;79.9;95.2;63.14625984251963;21.0;13.0;Same As Expected;Worse Than Expected;0.0;Worse Than National Rate;98.0;1.26;433.0
8142;TN;447153;NHC HOMECARE JOHNSON CITY;709 MED TECH PARKWAY SUITE 2;JOHNSON CITY;37604;4.234340163E9;Proprietary;True;True;True;True;True;True;22/03/1978 00:00;4.5;98.0;100.0;100.0;100.0;83.1;94.0;100.0;79.6;77.3;80.9;87.8;85.4;94.9;82.3;16.8;12.1;Same As Expected;Worse Than Expected;0.5;Better Than National Rate;99.8;0.85;162.0
8143;TN;447156;AMEDISYS HOME HEALTH CHATTANOOGA;7205 LEE HIGHWAY SUITE A;CHATTANOOGA;37421;4.234723069E9;Proprietary;True;True;True;True;True;True;31/07/1981 00:00;4.5;98.5;100.0;99.0;92.0;81.4;82.3;98.7;82.0;84.4;86.7;86.8;88.5;95.3;72.9;15.6;13.4;Same As Expected;Worse Than Expected;0.2;Better Than National Rate;96.4;1.07;2948.0
8144;TN;447163;WILLOWBROOK HOME HEALTH CARE;PARK ELM PLAZA, 1451 ELM HILL PIKE;NASHVILLE;37210;6.15366606E9;Proprietary;True;True;True;True;True;True;12/11/1981 00:00;3.0;94.8;95.8;99.9;96.8;75.4;86.0;94.5;74.3;73.3;80.6;74.1;74.3;85.0;65.7;18.9;12.4;Worse Than Expected;Worse Than Expected;0.0;Worse Than National Rate;68.8;1.21;2202.0
8145;TN;447176;SUNCREST HOME HEALTH;471 WEST BROAD STREET;SMITHVILLE;37166;6.155977777E9;Proprietary;True;True;True;True;True;True;08/06/1982 00:00;3.5;95.7;96.6;98.8;96.9;76.0;77.7;98.4;78.5;79.0;79.7;79.5;78.6;88.2;72.6;18.2;14.9;Worse Than Expected;Worse Than Expected;0.3;Worse Than National Rate;95.4;1.15;2678.0
8146;TN;447183;ADVANCED HOME CARE INC;105 JACK WHITE DRIVE;KINGSPORT;37664;4.23230845E9;Non - Profit Other;True;True;True;True;True;True;23/09/1982 00:00;4.5;95.6;98.1;100.0;99.7;91.5;93.4;99.7;82.4;82.4;85.8;84.6;85.8;95.2;76.1;16.5;12.1;Worse Than Expected;Worse Than Expected;0.2;Same As National Rate;98.5;1.01;549.0
8147;TN;447184;QUALITY FIRST HOME CARE;500 SOUTH JAMES CAMPBELL BLVD, SUITE A;COLUMBIA;38401;9.315400062E9;Proprietary;True;True;True;True;True;True;23/08/1982 00:00;5.0;99.0;99.7;100.0;100.0;75.7;77.1;100.0;88.3;87.4;90.1;92.3;81.8;100.0;88.9;15.7;15.8;Worse Than Expected;Worse Than Expected;0.9;Same As National Rate;97.0;1.06;747.0
8148;TN;447188;AMEDISYS HOME HEALTH OF TENNESSEE;1006 OLD KNOXVILLE ROAD;TAZEWELL;37879;4.236262405E9;Proprietary;True;True;True;True;True;True;29/11/1982 00:00;5.0;98.9;100.0;99.8;89.6;74.3;65.0;95.6;92.2;88.0;93.6;90.4;92.6;90.1;81.4;12.7;12.8;Same As Expected;Same As Expected;0.5;Same As National Rate;97.6;1.11;1834.0
8149;TN;447190;AMEDISYS HOME HEALTH CARE;1423 WEST MORRIS BLVD SUITE B;MORRISTOWN;37814;4.235860106E9;Proprietary;True;True;True;True;True;True;08/12/1982 00:00;5.0;99.1;100.0;99.8;94.5;81.0;85.0;98.1;87.3;83.0;88.6;87.3;88.1;95.4;77.4;16.1;15.5;Same As Expected;Worse Than Expected;0.2;Same As National Rate;98.6;1.07;3508.0
8150;TN;447191;KINDRED AT HOME 1;115 WINWOOD DR, STE 101;LEBANON;37087;6.154490045E9;Proprietary;True;True;True;True;True;True;21/01/1983 00:00;3.5;98.1;99.7;100.0;93.6;83.1;81.5;99.7;76.6;77.1;83.4;72.2;77.7;85.5;61.7;16.0;11.1;Worse Than Expected;Same As Expected;0.5;Better Than National Rate;55.6;1.08;1067.0
8151;TN;447195;SMOKY MOUNTAIN HOME HEALTH AND HOSPICE, INC;222 HERITAGE BLVD P O BOX 754;NEWPORT;37821;4.236230233E9;Proprietary;True;True;True;True;True;True;28/12/1982 00:00;3.0;92.6;95.1;99.3;94.7;73.0;78.9;95.2;72.7;82.8;72.5;65.0;76.2;93.7;69.0;17.1;13.7;Same As Expected;Worse Than Expected;0.2;Better Than National Rate;62.8;1.06;749.0
8152;TN;447201;DEACONESS HOMECARE;123 PICKWICK STREET;SAVANNAH;38372;7.319256626E9;Proprietary;True;True;True;True;True;True;22/02/1983 00:00;5.0;99.3;99.7;100.0;100.0;81.7;89.2;100.0;87.2;89.8;93.5;97.4;92.1;97.6;86.1;17.9;10.8;Same As Expected;Same As Expected;0.0;Worse Than National Rate;85.5;1.21;1321.0
8153;TN;447206;AMEDISYS HOME HEALTH;209 10TH AVENUE SOUTH SUITE 408;NASHVILLE;37203;6.1531374E9;Proprietary;True;True;True;True;True;True;14/03/1983 00:00;4.5;99.0;100.0;99.2;92.2;86.5;91.0;97.0;83.2;80.9;86.8;86.9;88.9;92.8;70.9;20.5;11.6;Worse Than Expected;Same As Expected;0.3;Better Than National Rate;96.6;1.09;1717.0
8154;TN;447213;NHC HOMECARE SOMERVILLE;17985 HIGHWAY 64;SOMERVILLE;38068;9.014654101E9;Proprietary;True;True;True;True;True;True;13/06/1983 00:00;3.0;94.7;99.7;100.0;96.1;71.2;76.6;100.0;76.8;66.3;70.6;76.6;71.2;85.6;60.2;12.2;17.5;Same As Expected;Same As Expected;0.8;Same As National Rate;85.5;1.0;135.0
8155;TN;447214;PROCARE HOME HEALTH SERVICES;705 PROFESSIONAL PLAZA SUITE 7;GREENEVILLE;37744;4.236381994E9;Proprietary;True;True;True;True;True;True;27/04/1983 00:00;3.0;91.7;87.9;97.2;88.8;80.4;83.2;84.5;71.2;68.9;78.3;74.4;75.2;89.6;62.1;15.7;7.2;Same As Expected;Same As Expected;0.3;Same As National Rate;83.6;1.25;162.0
8156;TN;447225;CAREALL HOMECARE SERVICES;135 KENNEDY DRIVE;MARTIN;38237;7.315872996E9;Proprietary;True;True;True;True;True;True;06/07/1983 00:00;3.5;94.4;99.8;99.2;99.8;79.8;85.3;96.6;72.0;75.6;77.2;92.0;73.6;80.8;63.9;18.0;14.6;Same As Expected;Worse Than Expected;0.3;Worse Than National Rate;94.9;1.26;890.0
8158;TN;447230;UNIVERSITY OF TN MEDICAL CENTER HOME CARE SERVICES;4435 VALLEY VIEW DRIVE, SUITE 101;KNOXVILLE;37917;8.6554462E9;Proprietary;True;True;True;True;True;True;10/08/1983 00:00;4.5;97.7;99.8;100.0;99.9;80.1;86.4;99.9;81.6;79.4;87.2;88.9;89.3;89.0;78.9;14.7;14.0;Worse Than Expected;Worse Than Expected;0.4;Better Than National Rate;98.7;1.08;1821.0
8159;TN;447238;AMEDISYS HOME CARE;107 N PORTER STREET, SUITE 3;WINCHESTER;37398;9.319624663E9;Proprietary;True;True;True;True;True;True;05/10/1983 00:00;4.5;99.2;100.0;99.9;96.7;85.9;82.3;99.6;81.1;78.1;84.0;89.2;84.7;93.2;75.2;17.2;16.4;Same As Expected;Same As Expected;0.4;Same As National Rate;99.0;1.19;1069.0
8160;TN;447240;MEDICAL CENTER HOME CARE KINGSPORT;509 MED TECH PARKWAY SUITE 200;JOHNSON CITY;37604;4.234316146E9;Non - Profit Private;True;True;True;True;True;True;07/12/1983 00:00;4.0;97.7;99.8;100.0;99.3;81.7;92.2;99.5;78.3;75.5;85.0;73.7;84.3;88.8;69.8;15.2;11.0;Worse Than Expected;Same As Expected;0.2;Better Than National Rate;80.5;0.85;549.0
8161;TN;447247;LINCOLN MEDICAL HOME HEALTH AND HOSPICE;2250 THORNTON TAYLOR PKY SUITE B;FAYETTEVILLE;37334;9.314338088E9;Government - Local;True;True;True;True;True;True;02/12/1983 00:00;2.5;90.1;99.7;99.0;84.6;73.7;80.4;97.2;69.5;79.5;69.6;68.0;65.3;93.4;64.2;19.3;13.8;Worse Than Expected;Same As Expected;0.9;Better Than National Rate;95.7;0.96;172.0
8162;TN;447249;VANDERBILT HOME CARE SERVICES;2120 BELCOURT AVE;NASHVILLE;37232;6.159360336E9;Non - Profit Private;True;True;True;True;True;True;07/10/1983 00:00;3.0;85.4;99.1;99.7;97.2;80.4;86.9;93.8;72.6;71.9;78.2;74.2;80.4;83.9;67.5;16.2;10.9;Same As Expected;Worse Than Expected;0.5;Same As National Rate;98.0;1.15;935.0
8163;TN;447251;QUALITY PRIVATE CARE;630 NORTH MAIN STREET;JAMESTOWN;38556;9.317527699E9;Proprietary;True;True;True;True;True;True;18/11/1983 00:00;3.0;92.9;98.2;92.9;77.8;22.0;41.2;95.8;73.09835257335234;71.8894672976578;74.41597505396986;15.4;72.51666050978942;91.42082929194976;63.14625984251963;15.313701090442585;12.92682148781419;Not Available;Not Available;0.4783999034632485;Better Than National Rate;87.2;0.9684697386519977;499.8584856936267
8164;TN;447254;KINDRED AT HOME;2004 AMERICAN WAY SUITE 121;KINGSPORT;37660;4.232301E9;Proprietary;True;True;True;True;True;True;12/12/1983 00:00;3.5;97.6;99.5;100.0;98.9;79.6;86.1;99.5;75.3;77.0;81.2;75.0;81.4;100.0;63.9;17.0;9.4;Same As Expected;Same As Expected;0.5;Same As National Rate;56.6;1.15;684.0
8165;TN;447259;SUNCREST HOME HEALTH;2292 DALTON DRIVE, SUITE A;CLARKSVILLE;37043;9.315521674E9;Proprietary;True;True;True;True;True;True;24/02/1984 00:00;4.0;87.9;93.3;98.3;96.1;78.6;80.7;98.7;81.8;81.2;86.0;87.8;79.1;89.5;72.4;16.4;15.1;Same As Expected;Same As Expected;0.6;Same As National Rate;97.6;1.07;426.0
8166;TN;447260;AMEDISYS HOME HEALTH;508 W MAIN STREET;LIVINGSTON;38570;9.315725191E9;Proprietary;True;True;True;True;True;True;17/01/1984 00:00;4.5;98.3;100.0;99.9;95.5;81.0;81.0;99.3;86.1;84.7;87.6;92.8;85.9;94.9;80.1;15.7;13.8;Same As Expected;Worse Than Expected;0.3;Same As National Rate;98.8;1.11;1923.0
8167;TN;447261;AMERICARE HOME HEALTH AGENCY;3949 WHITEBROOK DRIVE;MEMPHIS;38118;9.017955949E9;Proprietary;True;True;True;True;True;True;29/02/1984 00:00;3.5;97.9;100.0;100.0;89.7;87.8;94.2;96.7;76.3;71.4;77.8;84.6;82.0;91.8;63.5;20.2;12.3;Same As Expected;Same As Expected;0.0;Same As National Rate;98.6;1.06;752.0
8168;TN;447263;HOMECHOICE HEALTH SERVICES;2606 CORPORATE AVE SUITE 201;MEMPHIS;38132;9.013804404E9;Proprietary;True;True;True;True;True;True;15/03/1984 00:00;4.5;92.7;96.6;98.6;97.2;75.7;72.3;96.0;85.7;85.9;88.0;94.6;91.1;89.1;84.3;16.4;12.6;Same As Expected;Same As Expected;0.6;Better Than National Rate;97.3;1.01;1322.0
8169;TN;447271;ASCENSION AT HOME SAINT THOMAS;1A BURTON HILLS BLVD, SUITE 1431;NASHVILLE;37215;6.1569517E9;Proprietary;True;True;True;True;True;True;15/02/1984 00:00;3.0;92.96309749303651;96.72011603257818;99.30020559680223;96.49784357541924;73.53735552473422;76.24416209560054;97.06469558694849;73.09835257335234;71.8894672976578;74.41597505396986;75.06903750455118;72.51666050978942;91.42082929194976;63.14625984251963;15.313701090442585;12.92682148781419;Same As Expected;Same As Expected;0.4783999034632485;Better Than National Rate;89.80363122171943;0.9684697386519977;499.8584856936267
8170;TN;447276;NHC HOMECARE SPRINGFIELD;506 NORTHCREST DRIVE;SPRINGFIELD;37172;6.153840687E9;Proprietary;True;True;True;True;True;True;31/01/1984 00:00;2.5;88.2;95.6;99.8;98.3;78.7;83.1;99.3;69.5;73.4;71.8;72.4;71.3;89.1;52.2;17.6;13.2;Worse Than Expected;Same As Expected;0.1;Better Than National Rate;84.7;1.1;1123.0
